Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2016-06-24 15:00:00 +1000,187.23,14,13.2,2.065
Blacktown (NSW),2016-06-24 16:00:00 +1000,75.25,13.72,10.6,1.776
Blacktown (NSW),2016-06-24 17:00:00 +1000,36.77,11.25,9,0.852
Blacktown (NSW),2016-06-24 18:00:00 +1000,0.69,8.87,9.3,0.036
Blacktown (NSW),2016-06-24 19:00:00 +1000,0,8.81,8.5,
Blacktown (NSW),2016-06-24 20:00:00 +1000,0,8.46,9,
Blacktown (NSW),2016-06-24 21:00:00 +1000,0.01,8.48,9.1,
Blacktown (NSW),2016-06-24 22:00:00 +1000,0,8.09,8.6,
Blacktown (NSW),2016-06-24 23:00:00 +1000,0,7.87,8.7,
Blacktown (NSW),2016-06-25 00:00:00 +1000,0.08,3.04,8,
Blacktown (NSW),2016-06-25 01:00:00 +1000,0.02,7.73,7.6,
Blacktown (NSW),2016-06-25 02:00:00 +1000,0.04,6.59,7.5,
Blacktown (NSW),2016-06-25 03:00:00 +1000,0.53,4.94,7.6,
Blacktown (NSW),2016-06-25 04:00:00 +1000,0.41,4.9,7.3,
Blacktown (NSW),2016-06-25 05:00:00 +1000,0.51,5.36,6.7,
Blacktown (NSW),2016-06-25 06:00:00 +1000,0.41,5.69,6.2,
Blacktown (NSW),2016-06-25 07:00:00 +1000,0.36,4.96,5.5,
Blacktown (NSW),2016-06-25 08:00:00 +1000,16.09,3.89,6.5,0.136
Blacktown (NSW),2016-06-25 09:00:00 +1000,261.98,7.19,8.9,2.313
Blacktown (NSW),2016-06-25 10:00:00 +1000,487.91,10.76,10.3,9.332
Blacktown (NSW),2016-06-25 11:00:00 +1000,618.46,12.23,11.5,13.632
Blacktown (NSW),2016-06-25 12:00:00 +1000,681.08,13.29,12.3,14.969
Blacktown (NSW),2016-06-25 13:00:00 +1000,678.91,13.93,12.9,14.82
Blacktown (NSW),2016-06-25 14:00:00 +1000,613.02,14.31,13.5,11.048
Blacktown (NSW),2016-06-25 15:00:00 +1000,177.06,13.22,13.4,1.882
Blacktown (NSW),2016-06-25 16:00:00 +1000,25.63,12.24,12.4,0.855
Blacktown (NSW),2016-06-25 17:00:00 +1000,15.42,11.56,10.8,0.21
Blacktown (NSW),2016-06-25 18:00:00 +1000,0.58,9.19,9.4,0.012
Blacktown (NSW),2016-06-25 19:00:00 +1000,0.13,8.19,8.3,
Blacktown (NSW),2016-06-25 20:00:00 +1000,0.08,7.33,7.2,
Blacktown (NSW),2016-06-25 21:00:00 +1000,0.01,6.63,6.9,
Blacktown (NSW),2016-06-25 22:00:00 +1000,0.1,5.49,7,
Blacktown (NSW),2016-06-25 23:00:00 +1000,0.03,3.95,6.7,
Blacktown (NSW),2016-06-26 00:00:00 +1000,0.57,7.58,6.4,
Blacktown (NSW),2016-06-26 01:00:00 +1000,0.13,2.42,5.5,
Blacktown (NSW),2016-06-26 02:00:00 +1000,0.21,1.53,5,
Blacktown (NSW),2016-06-26 03:00:00 +1000,0.24,0.73,4.9,
Blacktown (NSW),2016-06-26 04:00:00 +1000,0.67,0.18,4.4,
Blacktown (NSW),2016-06-26 05:00:00 +1000,0.87,1.07,2.9,
Blacktown (NSW),2016-06-26 06:00:00 +1000,0.5,0.88,1.2,
Blacktown (NSW),2016-06-26 07:00:00 +1000,0.27,0.2,0.1,
Blacktown (NSW),2016-06-26 08:00:00 +1000,17.02,0.95,3.2,0.199
Blacktown (NSW),2016-06-26 09:00:00 +1000,218.63,3.7,6.8,2.482
Blacktown (NSW),2016-06-26 10:00:00 +1000,431.43,9.14,9.2,8.224
Blacktown (NSW),2016-06-26 11:00:00 +1000,536.37,12.34,10.5,11.58
Blacktown (NSW),2016-06-26 12:00:00 +1000,582.89,14.78,12.2,12.307
Blacktown (NSW),2016-06-26 13:00:00 +1000,491.82,16.46,13.2,10.546
Blacktown (NSW),2016-06-26 14:00:00 +1000,391.02,17.34,14.2,7.31
Blacktown (NSW),2016-06-26 15:00:00 +1000,182.7,16.33,13.6,3.553
Blacktown (NSW),2016-06-26 16:00:00 +1000,77.33,14.54,12.7,1.767
Blacktown (NSW),2016-06-26 17:00:00 +1000,28.94,12.76,10,0.643
Blacktown (NSW),2016-06-26 18:00:00 +1000,0.21,10.82,9.2,0.014
Blacktown (NSW),2016-06-26 19:00:00 +1000,0,9.24,8.5,
Blacktown (NSW),2016-06-26 20:00:00 +1000,0.1,9.12,8.2,
Blacktown (NSW),2016-06-26 21:00:00 +1000,0.1,9.18,7.5,
Blacktown (NSW),2016-06-26 22:00:00 +1000,0.05,7.97,7.9,
Blacktown (NSW),2016-06-26 23:00:00 +1000,0.43,6.22,8,
Blacktown (NSW),2016-06-27 00:00:00 +1000,0.02,9.08,7.1,
Blacktown (NSW),2016-06-27 01:00:00 +1000,0.43,7.61,7,
Blacktown (NSW),2016-06-27 02:00:00 +1000,0.48,6.87,8,
Blacktown (NSW),2016-06-27 03:00:00 +1000,0.37,7.32,8.4,
Blacktown (NSW),2016-06-27 04:00:00 +1000,0.48,7.09,7.5,
Blacktown (NSW),2016-06-27 05:00:00 +1000,0.59,6.98,7.3,
Blacktown (NSW),2016-06-27 06:00:00 +1000,0.46,7.01,7.7,
Blacktown (NSW),2016-06-27 07:00:00 +1000,0.33,7.49,8.2,
Blacktown (NSW),2016-06-27 08:00:00 +1000,2.49,7.7,7.5,0.054
Blacktown (NSW),2016-06-27 09:00:00 +1000,34.24,7.65,7.6,0.729
Blacktown (NSW),2016-06-27 10:00:00 +1000,67.76,8.71,7.8,1.49
Blacktown (NSW),2016-06-27 11:00:00 +1000,98.97,9.08,9.3,2.171
Blacktown (NSW),2016-06-27 12:00:00 +1000,173,11.28,9.6,3.816
Blacktown (NSW),2016-06-27 13:00:00 +1000,237.77,13.1,11.5,5.205
Blacktown (NSW),2016-06-27 14:00:00 +1000,131.9,13.28,11.2,2.885
Blacktown (NSW),2016-06-27 15:00:00 +1000,32.73,11.38,10.9,0.676
Blacktown (NSW),2016-06-27 16:00:00 +1000,36.27,10.84,10.9,0.767
Blacktown (NSW),2016-06-27 17:00:00 +1000,13.52,10.61,10.4,0.269
Blacktown (NSW),2016-06-27 18:00:00 +1000,0,10.18,10,0
Blacktown (NSW),2016-06-27 19:00:00 +1000,0.02,9.63,9.8,
Blacktown (NSW),2016-06-27 20:00:00 +1000,0.02,9.41,9.6,
Blacktown (NSW),2016-06-27 21:00:00 +1000,0.17,9.48,9.6,
Blacktown (NSW),2016-06-27 22:00:00 +1000,0.06,9.16,9.8,
Blacktown (NSW),2016-06-27 23:00:00 +1000,0,9.5,9.3,
Blacktown (NSW),2016-06-28 00:00:00 +1000,0.72,4.57,8.9,
Blacktown (NSW),2016-06-28 01:00:00 +1000,0.07,7.59,8.6,
Blacktown (NSW),2016-06-28 02:00:00 +1000,0.21,6.63,7.9,
Blacktown (NSW),2016-06-28 03:00:00 +1000,0.12,6.08,7.9,
Blacktown (NSW),2016-06-28 04:00:00 +1000,0.27,5.81,7.8,
Blacktown (NSW),2016-06-28 05:00:00 +1000,0.51,6.12,7.4,
Blacktown (NSW),2016-06-28 06:00:00 +1000,0.7,6.05,7.5,
Blacktown (NSW),2016-06-28 07:00:00 +1000,0.88,5.95,7.3,
Blacktown (NSW),2016-06-28 08:00:00 +1000,14.82,6.39,8.5,0.128
Blacktown (NSW),2016-06-28 09:00:00 +1000,254.87,8.65,10.1,2.22
Blacktown (NSW),2016-06-28 10:00:00 +1000,482.59,11.92,12.1,9.384
Blacktown (NSW),2016-06-28 11:00:00 +1000,611.38,13.92,13.2,13.342
Blacktown (NSW),2016-06-28 12:00:00 +1000,673.22,15.31,14.2,14.621
Blacktown (NSW),2016-06-28 13:00:00 +1000,669.3,16.32,15.2,14.474
Blacktown (NSW),2016-06-28 14:00:00 +1000,606.64,16.26,15.6,10.862
Blacktown (NSW),2016-06-28 15:00:00 +1000,179.22,15.36,15.5,1.855
Blacktown (NSW),2016-06-28 16:00:00 +1000,25.98,14.52,14.5,0.864
Blacktown (NSW),2016-06-28 17:00:00 +1000,15.38,13.49,12.7,0.217
Blacktown (NSW),2016-06-28 18:00:00 +1000,0.65,11.49,11.1,0.014
Blacktown (NSW),2016-06-28 19:00:00 +1000,0.09,9.97,10.2,
Blacktown (NSW),2016-06-28 20:00:00 +1000,0.07,9.24,8.9,
Blacktown (NSW),2016-06-28 21:00:00 +1000,0.05,8.43,8.5,
Blacktown (NSW),2016-06-28 22:00:00 +1000,0.07,7.19,8.4,
Blacktown (NSW),2016-06-28 23:00:00 +1000,0.16,5.08,6.3,
Blacktown (NSW),2016-06-29 00:00:00 +1000,0.96,5.68,6.8,
Blacktown (NSW),2016-06-29 01:00:00 +1000,0.73,3.7,3.3,
Blacktown (NSW),2016-06-29 02:00:00 +1000,0.94,3.71,2.5,
Blacktown (NSW),2016-06-29 03:00:00 +1000,0.98,2.74,2,
Blacktown (NSW),2016-06-29 04:00:00 +1000,0.63,2.68,1.7,
Blacktown (NSW),2016-06-29 05:00:00 +1000,0.15,2.37,1.6,
Blacktown (NSW),2016-06-29 06:00:00 +1000,0.74,2.1,1.9,
Blacktown (NSW),2016-06-29 07:00:00 +1000,0.82,1.94,1.4,
Blacktown (NSW),2016-06-29 08:00:00 +1000,15.55,2.29,3.5,0.138
Blacktown (NSW),2016-06-29 09:00:00 +1000,250.77,4.62,6.7,2.352
Blacktown (NSW),2016-06-29 10:00:00 +1000,481.9,8.75,10.3,9.361
Blacktown (NSW),2016-06-29 11:00:00 +1000,603.14,13.84,13,12.977
Blacktown (NSW),2016-06-29 12:00:00 +1000,655.77,16.45,14.3,14.045
Blacktown (NSW),2016-06-29 13:00:00 +1000,649.49,18.83,16.4,13.853
Blacktown (NSW),2016-06-29 14:00:00 +1000,588.79,19.53,17.4,10.479
Blacktown (NSW),2016-06-29 15:00:00 +1000,181.87,17.79,18.1,1.853
Blacktown (NSW),2016-06-29 16:00:00 +1000,27.3,14.6,15.8,0.85
Blacktown (NSW),2016-06-29 17:00:00 +1000,16.19,14.62,11.7,0.231
Blacktown (NSW),2016-06-29 18:00:00 +1000,0.89,12.36,9.7,0.016
Blacktown (NSW),2016-06-29 19:00:00 +1000,0.73,9.69,10.3,
Blacktown (NSW),2016-06-29 20:00:00 +1000,0.79,8.21,9.1,
Blacktown (NSW),2016-06-29 21:00:00 +1000,0.64,6.67,8.8,
Blacktown (NSW),2016-06-29 22:00:00 +1000,0.92,7.45,7.2,
Blacktown (NSW),2016-06-29 23:00:00 +1000,0.95,7.22,5.7,
Blacktown (NSW),2016-06-30 00:00:00 +1000,0,8,4.2,
Blacktown (NSW),2016-06-30 01:00:00 +1000,0.98,5.58,4,
Blacktown (NSW),2016-06-30 02:00:00 +1000,0.99,5.22,4.2,
Blacktown (NSW),2016-06-30 03:00:00 +1000,1,4.57,3.5,
Blacktown (NSW),2016-06-30 04:00:00 +1000,0.61,4.16,3.9,
Blacktown (NSW),2016-06-30 05:00:00 +1000,0.16,3.56,3.2,
Blacktown (NSW),2016-06-30 06:00:00 +1000,0.15,2.84,2.5,
Blacktown (NSW),2016-06-30 07:00:00 +1000,0.14,2.6,1.7,
Blacktown (NSW),2016-06-30 08:00:00 +1000,15.93,2.52,3.8,0.141
Blacktown (NSW),2016-06-30 09:00:00 +1000,257.93,4.5,6.7,2.455
Blacktown (NSW),2016-06-30 10:00:00 +1000,489.18,8.45,8.9,9.772
Blacktown (NSW),2016-06-30 11:00:00 +1000,610.06,13.21,11.4,13.351
Blacktown (NSW),2016-06-30 12:00:00 +1000,564.92,16.95,12.4,12.238
Blacktown (NSW),2016-06-30 13:00:00 +1000,270.97,17.09,13.9,6.028
Blacktown (NSW),2016-06-30 14:00:00 +1000,134.12,16.37,13.9,3
Blacktown (NSW),2016-06-30 15:00:00 +1000,60.19,14.89,13.3,1.351
Blacktown (NSW),2016-06-30 16:00:00 +1000,28.46,14.53,11.8,0.621
Blacktown (NSW),2016-06-30 17:00:00 +1000,9.37,13.65,11.5,0.216
Blacktown (NSW),2016-06-30 18:00:00 +1000,0.07,12.72,10.2,0.006
Blacktown (NSW),2016-06-30 19:00:00 +1000,0,12.74,12,
Blacktown (NSW),2016-06-30 20:00:00 +1000,0,11.56,11.5,
Blacktown (NSW),2016-06-30 21:00:00 +1000,0,10.44,11,
Blacktown (NSW),2016-06-30 22:00:00 +1000,0,9.45,10.1,
Blacktown (NSW),2016-06-30 23:00:00 +1000,0,8.69,7,
Blacktown (NSW),2016-07-01 00:00:00 +1000,0.26,4.85,9.4,
Blacktown (NSW),2016-07-01 01:00:00 +1000,0,8.25,11.2,
Blacktown (NSW),2016-07-01 02:00:00 +1000,0.01,10.94,10.7,
Blacktown (NSW),2016-07-01 03:00:00 +1000,0,10.06,10.3,
Blacktown (NSW),2016-07-01 04:00:00 +1000,0,9.96,9.1,
Blacktown (NSW),2016-07-01 05:00:00 +1000,0.01,8.27,7,
Blacktown (NSW),2016-07-01 06:00:00 +1000,0.16,6.4,5.1,
Blacktown (NSW),2016-07-01 07:00:00 +1000,0,6.91,4.9,
Blacktown (NSW),2016-07-01 08:00:00 +1000,13.58,8.21,7.5,0.307
Blacktown (NSW),2016-07-01 09:00:00 +1000,211.3,10.43,11.4,2.379
Blacktown (NSW),2016-07-01 10:00:00 +1000,445.42,13.88,12.5,8.606
Blacktown (NSW),2016-07-01 11:00:00 +1000,562.67,15.46,13.3,12.158
Blacktown (NSW),2016-07-01 12:00:00 +1000,587.55,16.45,14.7,12.574
Blacktown (NSW),2016-07-01 13:00:00 +1000,499.4,16.75,14.9,10.63
Blacktown (NSW),2016-07-01 14:00:00 +1000,518.63,16.54,15.4,9.09
Blacktown (NSW),2016-07-01 15:00:00 +1000,183.15,15.78,15.3,1.909
Blacktown (NSW),2016-07-01 16:00:00 +1000,25.52,14.61,14.7,0.881
Blacktown (NSW),2016-07-01 17:00:00 +1000,15.21,13.97,13.2,0.215
Blacktown (NSW),2016-07-01 18:00:00 +1000,0.75,12.58,11.7,0.015
Blacktown (NSW),2016-07-01 19:00:00 +1000,0.05,10.76,10.2,
Blacktown (NSW),2016-07-01 20:00:00 +1000,0.47,9.29,9.4,
Blacktown (NSW),2016-07-01 21:00:00 +1000,0.22,8.34,9.7,
Blacktown (NSW),2016-07-01 22:00:00 +1000,0.18,7.34,8.6,
Blacktown (NSW),2016-07-01 23:00:00 +1000,0.18,6.9,8,
Blacktown (NSW),2016-07-02 00:00:00 +1000,0,6.51,7.5,
Blacktown (NSW),2016-07-02 01:00:00 +1000,0.57,4.3,8.9,
Blacktown (NSW),2016-07-02 02:00:00 +1000,0.3,5.87,8.4,
Blacktown (NSW),2016-07-02 03:00:00 +1000,0.1,5.31,8.5,
Blacktown (NSW),2016-07-02 04:00:00 +1000,0.21,4.06,7.6,
Blacktown (NSW),2016-07-02 05:00:00 +1000,0.21,3.8,4.5,
Blacktown (NSW),2016-07-02 06:00:00 +1000,0.67,2.3,3.2,
Blacktown (NSW),2016-07-02 07:00:00 +1000,0.61,2.64,3.4,
Blacktown (NSW),2016-07-02 08:00:00 +1000,14.19,3.69,4.5,0.147
Blacktown (NSW),2016-07-02 09:00:00 +1000,254.76,6.06,8.8,2.254
Blacktown (NSW),2016-07-02 10:00:00 +1000,471.24,10.95,11.8,9.211
Blacktown (NSW),2016-07-02 11:00:00 +1000,592.68,14.96,13.9,12.822
Blacktown (NSW),2016-07-02 12:00:00 +1000,649.01,17.06,15.1,13.963
Blacktown (NSW),2016-07-02 13:00:00 +1000,653.51,17.91,16.2,14.059
Blacktown (NSW),2016-07-02 14:00:00 +1000,588.46,18.65,16.8,10.547
Blacktown (NSW),2016-07-02 15:00:00 +1000,179.7,16.79,16.4,1.88
Blacktown (NSW),2016-07-02 16:00:00 +1000,28.29,15.32,15.5,0.914
Blacktown (NSW),2016-07-02 17:00:00 +1000,16.63,14.29,13.7,0.241
Blacktown (NSW),2016-07-02 18:00:00 +1000,0.57,13.1,12.7,0.017
Blacktown (NSW),2016-07-02 19:00:00 +1000,0,12.01,11.9,
Blacktown (NSW),2016-07-02 20:00:00 +1000,0,10.25,10.9,
Blacktown (NSW),2016-07-02 21:00:00 +1000,0,9.13,9.7,
Blacktown (NSW),2016-07-02 22:00:00 +1000,0,7.19,7.7,
Blacktown (NSW),2016-07-02 23:00:00 +1000,0,7.12,5.2,
Blacktown (NSW),2016-07-03 00:00:00 +1000,0.08,3.82,6.3,
Blacktown (NSW),2016-07-03 01:00:00 +1000,0.01,5.9,6.3,
Blacktown (NSW),2016-07-03 02:00:00 +1000,0.04,4.61,6,
Blacktown (NSW),2016-07-03 03:00:00 +1000,0.15,3.95,2.8,
Blacktown (NSW),2016-07-03 04:00:00 +1000,0.06,4.34,3.2,
Blacktown (NSW),2016-07-03 05:00:00 +1000,0.12,4.1,2.8,
Blacktown (NSW),2016-07-03 06:00:00 +1000,0.08,3.34,2.2,
Blacktown (NSW),2016-07-03 07:00:00 +1000,0.02,2.67,1.8,
Blacktown (NSW),2016-07-03 08:00:00 +1000,13.84,2.66,3.2,0.134
Blacktown (NSW),2016-07-03 09:00:00 +1000,260.35,5.3,7.7,2.275
Blacktown (NSW),2016-07-03 10:00:00 +1000,479.36,10.3,10.8,9.218
Blacktown (NSW),2016-07-03 11:00:00 +1000,599.55,14.81,13.5,13.023
Blacktown (NSW),2016-07-03 12:00:00 +1000,658.35,17.04,14.5,14.128
Blacktown (NSW),2016-07-03 13:00:00 +1000,655.94,18.48,16.2,14.08
Blacktown (NSW),2016-07-03 14:00:00 +1000,597.31,19.08,16.1,10.806
Blacktown (NSW),2016-07-03 15:00:00 +1000,184.35,16.7,16.7,1.879
Blacktown (NSW),2016-07-03 16:00:00 +1000,27.11,13.69,15.1,0.893
Blacktown (NSW),2016-07-03 17:00:00 +1000,16.68,13.09,12.6,0.232
Blacktown (NSW),2016-07-03 18:00:00 +1000,0.83,10.8,8.9,0.02
Blacktown (NSW),2016-07-03 19:00:00 +1000,0,8.51,8.6,
Blacktown (NSW),2016-07-03 20:00:00 +1000,0.06,6.79,9.6,
Blacktown (NSW),2016-07-03 21:00:00 +1000,0.1,6.36,9,
Blacktown (NSW),2016-07-03 22:00:00 +1000,0.02,5.93,7.5,
Blacktown (NSW),2016-07-03 23:00:00 +1000,0.19,4.54,6.6,
Blacktown (NSW),2016-07-04 00:00:00 +1000,0.53,6.15,4.4,
Blacktown (NSW),2016-07-04 01:00:00 +1000,0.01,4.67,3,
Blacktown (NSW),2016-07-04 02:00:00 +1000,0.04,4.34,2.5,
Blacktown (NSW),2016-07-04 03:00:00 +1000,0.07,4.24,2.1,
Blacktown (NSW),2016-07-04 04:00:00 +1000,0.14,2.93,1.7,
Blacktown (NSW),2016-07-04 05:00:00 +1000,0.42,2.32,1.7,
Blacktown (NSW),2016-07-04 06:00:00 +1000,0.38,1.04,1.3,
Blacktown (NSW),2016-07-04 07:00:00 +1000,0.4,0.83,2.2,
Blacktown (NSW),2016-07-04 08:00:00 +1000,15.77,1.32,4,0.149
Blacktown (NSW),2016-07-04 09:00:00 +1000,218.13,3.29,5.9,2.423
Blacktown (NSW),2016-07-04 10:00:00 +1000,362.95,7.65,8.5,7.093
Blacktown (NSW),2016-07-04 11:00:00 +1000,515.6,12.02,10.2,11.307
Blacktown (NSW),2016-07-04 12:00:00 +1000,540.42,15.18,11,11.824
Blacktown (NSW),2016-07-04 13:00:00 +1000,354.41,15.32,11.9,7.808
Blacktown (NSW),2016-07-04 14:00:00 +1000,246.46,15.48,12.4,5.052
Blacktown (NSW),2016-07-04 15:00:00 +1000,156.87,15.51,13.7,3.567
Blacktown (NSW),2016-07-04 16:00:00 +1000,86.02,14.92,12.8,2.043
Blacktown (NSW),2016-07-04 17:00:00 +1000,20.25,13.31,10.6,0.44
Blacktown (NSW),2016-07-04 18:00:00 +1000,0.05,11.03,9.4,0
Blacktown (NSW),2016-07-04 19:00:00 +1000,0.08,9.93,8.7,
Blacktown (NSW),2016-07-04 20:00:00 +1000,0.25,9.53,7.7,
Blacktown (NSW),2016-07-04 21:00:00 +1000,0.45,8.59,7.1,
Blacktown (NSW),2016-07-04 22:00:00 +1000,0.43,8.2,6.4,
Blacktown (NSW),2016-07-04 23:00:00 +1000,0.75,6.56,7.3,
Blacktown (NSW),2016-07-05 00:00:00 +1000,0.09,8.37,5.9,
Blacktown (NSW),2016-07-05 01:00:00 +1000,0.66,5.28,5.9,
Blacktown (NSW),2016-07-05 02:00:00 +1000,0.38,6.13,7.5,
Blacktown (NSW),2016-07-05 03:00:00 +1000,0.04,7.24,7.1,
Blacktown (NSW),2016-07-05 04:00:00 +1000,0.59,7.04,6.8,
Blacktown (NSW),2016-07-05 05:00:00 +1000,0.71,7.1,7.4,
Blacktown (NSW),2016-07-05 06:00:00 +1000,0.61,7.21,7.1,
Blacktown (NSW),2016-07-05 07:00:00 +1000,0.87,7.25,7.2,
Blacktown (NSW),2016-07-05 08:00:00 +1000,1.35,7.29,7.5,0.006
Blacktown (NSW),2016-07-05 09:00:00 +1000,18.91,7.83,7.6,0.358
Blacktown (NSW),2016-07-05 10:00:00 +1000,43.97,8.42,8.3,0.924
Blacktown (NSW),2016-07-05 11:00:00 +1000,490.52,13.23,11.8,10.223
Blacktown (NSW),2016-07-05 12:00:00 +1000,544.44,16.53,12.2,11.295
Blacktown (NSW),2016-07-05 13:00:00 +1000,644.17,17.24,14.7,13.546
Blacktown (NSW),2016-07-05 14:00:00 +1000,601.3,19.59,16,10.717
Blacktown (NSW),2016-07-05 15:00:00 +1000,116.76,17.64,16.5,2.354
Blacktown (NSW),2016-07-05 16:00:00 +1000,56.89,16.72,15.3,1.57
Blacktown (NSW),2016-07-05 17:00:00 +1000,16.52,15.83,14.8,0.258
Blacktown (NSW),2016-07-05 18:00:00 +1000,0.51,14.32,13,0.012
Blacktown (NSW),2016-07-05 19:00:00 +1000,0.01,12.24,12.7,
Blacktown (NSW),2016-07-05 20:00:00 +1000,0,12.3,11.3,
Blacktown (NSW),2016-07-05 21:00:00 +1000,0,11.57,11.1,
Blacktown (NSW),2016-07-05 22:00:00 +1000,0.04,10.6,10.5,
Blacktown (NSW),2016-07-05 23:00:00 +1000,0.08,9.41,9.5,
Blacktown (NSW),2016-07-06 00:00:00 +1000,0.06,14.95,8.2,
Blacktown (NSW),2016-07-06 01:00:00 +1000,0.08,7.79,8.6,
Blacktown (NSW),2016-07-06 02:00:00 +1000,0.08,7.95,9.8,
Blacktown (NSW),2016-07-06 03:00:00 +1000,0.04,8.21,9.2,
Blacktown (NSW),2016-07-06 04:00:00 +1000,0.02,7.88,9,
Blacktown (NSW),2016-07-06 05:00:00 +1000,0.01,8.68,9,
Blacktown (NSW),2016-07-06 06:00:00 +1000,0.06,10.03,10.7,
Blacktown (NSW),2016-07-06 07:00:00 +1000,0.02,9.76,10.7,
Blacktown (NSW),2016-07-06 08:00:00 +1000,16.23,9.66,11.5,0.204
Blacktown (NSW),2016-07-06 09:00:00 +1000,216.59,12.32,12.9,2.681
Blacktown (NSW),2016-07-06 10:00:00 +1000,388.51,14.76,14.7,7.884
Blacktown (NSW),2016-07-06 11:00:00 +1000,495.83,17.22,15.9,10.664
Blacktown (NSW),2016-07-06 12:00:00 +1000,573.21,17.88,16.3,12.092
Blacktown (NSW),2016-07-06 13:00:00 +1000,388.86,18.55,15.8,8.292
Blacktown (NSW),2016-07-06 14:00:00 +1000,175.85,17.34,15.8,3.775
Blacktown (NSW),2016-07-06 15:00:00 +1000,133.11,17.33,14.8,2.918
Blacktown (NSW),2016-07-06 16:00:00 +1000,73.75,15.69,15.2,1.652
Blacktown (NSW),2016-07-06 17:00:00 +1000,43.76,15.86,14.7,0.991
Blacktown (NSW),2016-07-06 18:00:00 +1000,0.88,14,13.9,0.036
Blacktown (NSW),2016-07-06 19:00:00 +1000,0.04,13.75,14.2,
Blacktown (NSW),2016-07-06 20:00:00 +1000,0.05,14.68,14.9,
Blacktown (NSW),2016-07-06 21:00:00 +1000,0.07,15.21,14.9,
Blacktown (NSW),2016-07-06 22:00:00 +1000,0.1,15.03,14.7,
Blacktown (NSW),2016-07-06 23:00:00 +1000,0.18,14.67,14.7,
Blacktown (NSW),2016-07-07 00:00:00 +1000,0.53,11.82,14.7,
Blacktown (NSW),2016-07-07 01:00:00 +1000,0.12,14.7,14.9,
Blacktown (NSW),2016-07-07 02:00:00 +1000,0,14.78,14.2,
Blacktown (NSW),2016-07-07 03:00:00 +1000,0,14.57,13.9,
Blacktown (NSW),2016-07-07 04:00:00 +1000,0,14.02,13.7,
Blacktown (NSW),2016-07-07 05:00:00 +1000,0,13.77,13.4,
Blacktown (NSW),2016-07-07 06:00:00 +1000,0,12.96,13.7,
Blacktown (NSW),2016-07-07 07:00:00 +1000,0.07,12.75,12.7,
Blacktown (NSW),2016-07-07 08:00:00 +1000,2.97,12.49,12.5,0.045
Blacktown (NSW),2016-07-07 09:00:00 +1000,24.95,12.33,13.3,0.493
Blacktown (NSW),2016-07-07 10:00:00 +1000,101.83,13.64,14,2.211
Blacktown (NSW),2016-07-07 11:00:00 +1000,256.94,15.03,14.7,5.406
Blacktown (NSW),2016-07-07 12:00:00 +1000,324.49,15.14,15.9,6.909
Blacktown (NSW),2016-07-07 13:00:00 +1000,455.69,17.17,17,9.499
Blacktown (NSW),2016-07-07 14:00:00 +1000,368.96,17.63,17,7.481
Blacktown (NSW),2016-07-07 15:00:00 +1000,225.05,16.61,15.5,3.024
Blacktown (NSW),2016-07-07 16:00:00 +1000,86.85,16.1,15.1,1.901
Blacktown (NSW),2016-07-07 17:00:00 +1000,25.41,14.36,13.7,0.533
Blacktown (NSW),2016-07-07 18:00:00 +1000,0.63,13.44,12.8,0.017
Blacktown (NSW),2016-07-07 19:00:00 +1000,0.2,12.55,12.6,
Blacktown (NSW),2016-07-07 20:00:00 +1000,0.3,12.26,12.3,
Blacktown (NSW),2016-07-07 21:00:00 +1000,0.62,12.15,12.3,
Blacktown (NSW),2016-07-07 22:00:00 +1000,0.47,12.1,12.1,
Blacktown (NSW),2016-07-07 23:00:00 +1000,0.42,11.91,12.1,
Blacktown (NSW),2016-07-08 00:00:00 +1000,0.01,9.8,12.1,
Blacktown (NSW),2016-07-08 01:00:00 +1000,0.3,11.76,12.2,
Blacktown (NSW),2016-07-08 02:00:00 +1000,0.03,11.64,12.1,
Blacktown (NSW),2016-07-08 03:00:00 +1000,0.04,11.84,12.4,
Blacktown (NSW),2016-07-08 04:00:00 +1000,0,12.01,12.3,
Blacktown (NSW),2016-07-08 05:00:00 +1000,0,11.87,12.4,
Blacktown (NSW),2016-07-08 06:00:00 +1000,0,11.76,12.3,
Blacktown (NSW),2016-07-08 07:00:00 +1000,0,11.92,12.1,
Blacktown (NSW),2016-07-08 08:00:00 +1000,6.14,11.78,12.4,0.163
Blacktown (NSW),2016-07-08 09:00:00 +1000,35.39,12.44,12.4,0.759
Blacktown (NSW),2016-07-08 10:00:00 +1000,60.65,13.03,13.4,1.342
Blacktown (NSW),2016-07-08 11:00:00 +1000,102.97,14.19,14.2,2.223
Blacktown (NSW),2016-07-08 12:00:00 +1000,140,15.51,14.9,3.006
Blacktown (NSW),2016-07-08 13:00:00 +1000,103.09,16.09,15.6,2.242
Blacktown (NSW),2016-07-08 14:00:00 +1000,42.31,14.95,13.4,0.879
Blacktown (NSW),2016-07-08 15:00:00 +1000,68.68,14.29,14,1.467
Blacktown (NSW),2016-07-08 16:00:00 +1000,77.84,14.72,14.3,1.694
Blacktown (NSW),2016-07-08 17:00:00 +1000,30.5,14.28,13.3,0.661
Blacktown (NSW),2016-07-08 18:00:00 +1000,0.74,12.86,12.8,0
