Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2015-12-12 21:00:00 +1000,0.03,18.71,17.8,
Blacktown (NSW),2015-12-12 22:00:00 +1000,0,18.56,17.7,
Blacktown (NSW),2015-12-12 23:00:00 +1000,0.31,18.55,17.5,
Blacktown (NSW),2015-12-13 00:00:00 +1000,0,18.04,17.3,
Blacktown (NSW),2015-12-13 01:00:00 +1000,0,17.61,17.3,
Blacktown (NSW),2015-12-13 02:00:00 +1000,0.04,17.71,17.2,
Blacktown (NSW),2015-12-13 03:00:00 +1000,0.17,17.63,17.2,
Blacktown (NSW),2015-12-13 04:00:00 +1000,0.09,17.74,17.2,
Blacktown (NSW),2015-12-13 05:00:00 +1000,0.13,17.9,17.5,
Blacktown (NSW),2015-12-13 06:00:00 +1000,9.79,18.12,17.7,0.188
Blacktown (NSW),2015-12-13 07:00:00 +1000,41.32,19.02,18,0.888
Blacktown (NSW),2015-12-13 08:00:00 +1000,198.93,22.86,19.7,4.453
Blacktown (NSW),2015-12-13 09:00:00 +1000,221.2,24.29,20.1,4.876
Blacktown (NSW),2015-12-13 10:00:00 +1000,189.63,23.87,20.9,4.159
Blacktown (NSW),2015-12-13 11:00:00 +1000,452.25,26.24,22.9,9.401
Blacktown (NSW),2015-12-13 12:00:00 +1000,534.82,28.27,23.9,10.991
Blacktown (NSW),2015-12-13 13:00:00 +1000,565.43,30.09,24.7,11.473
Blacktown (NSW),2015-12-13 14:00:00 +1000,454.72,28.98,24.7,9.671
Blacktown (NSW),2015-12-13 15:00:00 +1000,262.51,27.38,23.6,5.9
Blacktown (NSW),2015-12-13 16:00:00 +1000,208.24,25.57,23.2,4.703
Blacktown (NSW),2015-12-13 17:00:00 +1000,168.05,25.38,22.6,3.839
Blacktown (NSW),2015-12-13 18:00:00 +1000,88.43,25.29,22.4,2.01
Blacktown (NSW),2015-12-13 19:00:00 +1000,33.66,23.47,21.2,0.714
Blacktown (NSW),2015-12-13 20:00:00 +1000,0.56,21.4,20.1,0.018
Blacktown (NSW),2015-12-13 21:00:00 +1000,0.05,20.14,18.7,
Blacktown (NSW),2015-12-13 22:00:00 +1000,0.27,19.04,17.9,
Blacktown (NSW),2015-12-13 23:00:00 +1000,0.44,19.57,17.6,
Blacktown (NSW),2015-12-14 00:00:00 +1000,0.18,18.6,16.7,
Blacktown (NSW),2015-12-14 01:00:00 +1000,0.75,17.58,16.3,
Blacktown (NSW),2015-12-14 02:00:00 +1000,0.64,17.12,16.3,
Blacktown (NSW),2015-12-14 03:00:00 +1000,0.11,16.35,16.2,
Blacktown (NSW),2015-12-14 04:00:00 +1000,0.38,16.01,15.6,
Blacktown (NSW),2015-12-14 05:00:00 +1000,0.28,15.63,15,0
Blacktown (NSW),2015-12-14 06:00:00 +1000,25.16,17.12,17.4,0.529
Blacktown (NSW),2015-12-14 07:00:00 +1000,113.7,25.54,20.2,2.596
Blacktown (NSW),2015-12-14 08:00:00 +1000,294.57,26.31,22.5,6.96
Blacktown (NSW),2015-12-14 09:00:00 +1000,489.08,29.07,24.8,10.811
Blacktown (NSW),2015-12-14 10:00:00 +1000,649.18,32.58,27.2,13.629
Blacktown (NSW),2015-12-14 11:00:00 +1000,743.86,34.26,29.6,15.139
Blacktown (NSW),2015-12-14 12:00:00 +1000,767.71,35.44,31.5,15.267
Blacktown (NSW),2015-12-14 13:00:00 +1000,668.24,36.06,32.2,13.577
Blacktown (NSW),2015-12-14 14:00:00 +1000,716.86,35.44,29.6,14.562
Blacktown (NSW),2015-12-14 15:00:00 +1000,597.02,32.06,26.8,12.775
Blacktown (NSW),2015-12-14 16:00:00 +1000,335.73,29.71,28.4,7.565
Blacktown (NSW),2015-12-14 17:00:00 +1000,221.63,29.41,27,5.497
Blacktown (NSW),2015-12-14 18:00:00 +1000,58.99,28.51,25.6,1.411
Blacktown (NSW),2015-12-14 19:00:00 +1000,19.36,26.74,23.7,0.341
Blacktown (NSW),2015-12-14 20:00:00 +1000,0.71,23.72,20,0.021
Blacktown (NSW),2015-12-14 21:00:00 +1000,0,22.13,19.3,
Blacktown (NSW),2015-12-14 22:00:00 +1000,0.12,20.42,19.2,
Blacktown (NSW),2015-12-14 23:00:00 +1000,0.37,21.32,19.5,
Blacktown (NSW),2015-12-15 00:00:00 +1000,0.47,18.45,18,
Blacktown (NSW),2015-12-15 01:00:00 +1000,0.28,18.3,17.1,
Blacktown (NSW),2015-12-15 02:00:00 +1000,0.35,17.89,18.4,
Blacktown (NSW),2015-12-15 03:00:00 +1000,0.59,17.92,18.1,
Blacktown (NSW),2015-12-15 04:00:00 +1000,0.78,17.51,16.3,
Blacktown (NSW),2015-12-15 05:00:00 +1000,0.7,16.72,17.4,0
Blacktown (NSW),2015-12-15 06:00:00 +1000,27.98,17.43,18.2,0.626
Blacktown (NSW),2015-12-15 07:00:00 +1000,98.12,20.06,19.3,2.152
Blacktown (NSW),2015-12-15 08:00:00 +1000,185.4,22.97,21.4,4.094
Blacktown (NSW),2015-12-15 09:00:00 +1000,491.47,27.51,25,10.715
Blacktown (NSW),2015-12-15 10:00:00 +1000,557.82,30.74,27.9,11.664
Blacktown (NSW),2015-12-15 11:00:00 +1000,456.34,31.89,27.9,9.663
Blacktown (NSW),2015-12-15 12:00:00 +1000,569.3,33.83,29.3,11.917
Blacktown (NSW),2015-12-15 13:00:00 +1000,445.55,35.41,30.5,9.64
Blacktown (NSW),2015-12-15 14:00:00 +1000,551.89,36.5,29.7,11.58
Blacktown (NSW),2015-12-15 15:00:00 +1000,455.41,32.51,28.4,9.808
Blacktown (NSW),2015-12-15 16:00:00 +1000,167.83,30.57,25,3.684
Blacktown (NSW),2015-12-15 17:00:00 +1000,29.88,25.65,23.4,0.608
Blacktown (NSW),2015-12-15 18:00:00 +1000,12.76,23.77,22,0.216
Blacktown (NSW),2015-12-15 19:00:00 +1000,1.5,22.64,21.7,0.03
Blacktown (NSW),2015-12-15 20:00:00 +1000,0.78,22.02,21.6,0.033
Blacktown (NSW),2015-12-15 21:00:00 +1000,0.33,21.61,21.6,
Blacktown (NSW),2015-12-15 22:00:00 +1000,0.38,21.51,21.3,
Blacktown (NSW),2015-12-15 23:00:00 +1000,0.02,15.8,19.9,
Blacktown (NSW),2015-12-16 00:00:00 +1000,0.1,21.28,20.3,
Blacktown (NSW),2015-12-16 01:00:00 +1000,0.11,21.24,20.2,
Blacktown (NSW),2015-12-16 02:00:00 +1000,0,21.11,20.1,
Blacktown (NSW),2015-12-16 03:00:00 +1000,0,21.11,20.2,
Blacktown (NSW),2015-12-16 04:00:00 +1000,0,21.02,20.1,
Blacktown (NSW),2015-12-16 05:00:00 +1000,0,20.78,20,0
Blacktown (NSW),2015-12-16 06:00:00 +1000,18.71,21.08,20.4,0.424
Blacktown (NSW),2015-12-16 07:00:00 +1000,29.1,21.57,20.5,0.591
Blacktown (NSW),2015-12-16 08:00:00 +1000,53.54,21.89,22.3,1.14
Blacktown (NSW),2015-12-16 09:00:00 +1000,105.47,23.49,22.8,2.275
Blacktown (NSW),2015-12-16 10:00:00 +1000,194.27,25.24,21.1,4.205
Blacktown (NSW),2015-12-16 11:00:00 +1000,165.1,22.4,19.4,3.521
Blacktown (NSW),2015-12-16 12:00:00 +1000,177.32,20.79,20.3,3.763
Blacktown (NSW),2015-12-16 13:00:00 +1000,64.27,19.73,17.2,1.257
Blacktown (NSW),2015-12-16 14:00:00 +1000,81.22,17.55,17.7,1.665
Blacktown (NSW),2015-12-16 15:00:00 +1000,69.99,18.88,19.1,1.455
Blacktown (NSW),2015-12-16 16:00:00 +1000,270.66,23.33,21.9,6.118
Blacktown (NSW),2015-12-16 17:00:00 +1000,180.29,24.77,21.1,4.051
Blacktown (NSW),2015-12-16 18:00:00 +1000,95.61,23.24,20.2,2.144
Blacktown (NSW),2015-12-16 19:00:00 +1000,22.89,20.67,19,0.429
Blacktown (NSW),2015-12-16 20:00:00 +1000,1.13,18.61,16.7,0.024
Blacktown (NSW),2015-12-16 21:00:00 +1000,0.11,17.13,16.2,
Blacktown (NSW),2015-12-16 22:00:00 +1000,0.01,16.47,15.9,
Blacktown (NSW),2015-12-16 23:00:00 +1000,0,19.5,15.3,
Blacktown (NSW),2015-12-17 00:00:00 +1000,0.03,15.55,15.1,
Blacktown (NSW),2015-12-17 01:00:00 +1000,0.12,15.28,15.1,
Blacktown (NSW),2015-12-17 02:00:00 +1000,0,14.88,15.2,
Blacktown (NSW),2015-12-17 03:00:00 +1000,0.01,14.58,14.9,
Blacktown (NSW),2015-12-17 04:00:00 +1000,0,14.52,14.9,
Blacktown (NSW),2015-12-17 05:00:00 +1000,0.07,14.3,15.3,0
Blacktown (NSW),2015-12-17 06:00:00 +1000,27.8,15.6,17.5,0.567
Blacktown (NSW),2015-12-17 07:00:00 +1000,83.69,18.72,19.2,1.816
Blacktown (NSW),2015-12-17 08:00:00 +1000,224.94,23.52,20.7,5.001
Blacktown (NSW),2015-12-17 09:00:00 +1000,180.65,22.28,20.5,3.925
Blacktown (NSW),2015-12-17 10:00:00 +1000,547.38,29.39,23,11.2
Blacktown (NSW),2015-12-17 11:00:00 +1000,723.26,31.33,24.9,14.316
Blacktown (NSW),2015-12-17 12:00:00 +1000,731.98,32.66,26.3,14.347
Blacktown (NSW),2015-12-17 13:00:00 +1000,664.25,33.4,27.2,12.947
Blacktown (NSW),2015-12-17 14:00:00 +1000,677.57,34.17,27.2,13.604
Blacktown (NSW),2015-12-17 15:00:00 +1000,396.59,32.09,26.8,8.323
Blacktown (NSW),2015-12-17 16:00:00 +1000,171.81,27.97,26.7,3.775
Blacktown (NSW),2015-12-17 17:00:00 +1000,225.5,29.51,25.4,5.393
Blacktown (NSW),2015-12-17 18:00:00 +1000,63.88,27.82,24.2,1.513
Blacktown (NSW),2015-12-17 19:00:00 +1000,21.43,24.85,22.5,0.368
Blacktown (NSW),2015-12-17 20:00:00 +1000,1.08,22.41,21.6,0.019
Blacktown (NSW),2015-12-17 21:00:00 +1000,0,21.37,20.9,
Blacktown (NSW),2015-12-17 22:00:00 +1000,0,20.47,20,
Blacktown (NSW),2015-12-17 23:00:00 +1000,0.24,22.4,18.3,
Blacktown (NSW),2015-12-18 00:00:00 +1000,0.01,19.4,18.4,
Blacktown (NSW),2015-12-18 01:00:00 +1000,0,18.64,18.8,
Blacktown (NSW),2015-12-18 02:00:00 +1000,0,18.26,18.4,
Blacktown (NSW),2015-12-18 03:00:00 +1000,0.04,17.69,17.1,
Blacktown (NSW),2015-12-18 04:00:00 +1000,0.03,17.58,16.3,
Blacktown (NSW),2015-12-18 05:00:00 +1000,0.13,17.21,16.3,0.005
Blacktown (NSW),2015-12-18 06:00:00 +1000,20.59,19.25,18.6,0.388
Blacktown (NSW),2015-12-18 07:00:00 +1000,104.11,26.1,20.5,2.269
Blacktown (NSW),2015-12-18 08:00:00 +1000,299.48,26.64,23.3,6.967
Blacktown (NSW),2015-12-18 09:00:00 +1000,494.9,30.14,25.8,10.746
Blacktown (NSW),2015-12-18 10:00:00 +1000,645.7,33.71,28.3,13.304
Blacktown (NSW),2015-12-18 11:00:00 +1000,744.1,36.43,29.9,14.84
Blacktown (NSW),2015-12-18 12:00:00 +1000,782.65,37.72,31.1,15.185
Blacktown (NSW),2015-12-18 13:00:00 +1000,773.06,37.92,33.5,15.029
Blacktown (NSW),2015-12-18 14:00:00 +1000,707.34,40.13,33.8,13.97
Blacktown (NSW),2015-12-18 15:00:00 +1000,586.36,38.93,32.3,12.13
Blacktown (NSW),2015-12-18 16:00:00 +1000,415.75,35.65,31.9,9.123
Blacktown (NSW),2015-12-18 17:00:00 +1000,216.75,34.62,31.3,5.164
Blacktown (NSW),2015-12-18 18:00:00 +1000,63.12,33.05,29.9,1.463
Blacktown (NSW),2015-12-18 19:00:00 +1000,21.18,30.08,27.5,0.352
Blacktown (NSW),2015-12-18 20:00:00 +1000,1.16,26.74,23.8,0.021
Blacktown (NSW),2015-12-18 21:00:00 +1000,0.38,24.99,22.1,
Blacktown (NSW),2015-12-18 22:00:00 +1000,0.45,23.74,22.1,
Blacktown (NSW),2015-12-18 23:00:00 +1000,0,21.32,21.8,
Blacktown (NSW),2015-12-19 00:00:00 +1000,0.72,21.43,20.6,
Blacktown (NSW),2015-12-19 01:00:00 +1000,0.46,20.12,18.7,
Blacktown (NSW),2015-12-19 02:00:00 +1000,0.17,19.93,18.9,
Blacktown (NSW),2015-12-19 03:00:00 +1000,0.06,19.4,18.3,
Blacktown (NSW),2015-12-19 04:00:00 +1000,0.14,18.79,17.5,
Blacktown (NSW),2015-12-19 05:00:00 +1000,0.44,18.95,17.9,0
Blacktown (NSW),2015-12-19 06:00:00 +1000,21.81,20.3,20.5,0.401
Blacktown (NSW),2015-12-19 07:00:00 +1000,102.88,26.78,22.9,2.194
Blacktown (NSW),2015-12-19 08:00:00 +1000,289.6,28.87,26.3,6.72
Blacktown (NSW),2015-12-19 09:00:00 +1000,485.54,34.13,30.4,10.553
Blacktown (NSW),2015-12-19 10:00:00 +1000,633.87,38.75,33.2,13.066
Blacktown (NSW),2015-12-19 11:00:00 +1000,735.14,40.46,34.5,14.69
Blacktown (NSW),2015-12-19 12:00:00 +1000,774.94,41.3,35.4,14.851
Blacktown (NSW),2015-12-19 13:00:00 +1000,757.96,41.3,36,14.573
Blacktown (NSW),2015-12-19 14:00:00 +1000,685.15,40.03,35.8,13.634
Blacktown (NSW),2015-12-19 15:00:00 +1000,585.83,38.59,35.2,12.231
Blacktown (NSW),2015-12-19 16:00:00 +1000,423.33,37.74,33.2,9.335
Blacktown (NSW),2015-12-19 17:00:00 +1000,224.3,34.96,31.3,5.455
Blacktown (NSW),2015-12-19 18:00:00 +1000,64.4,32.41,29.4,1.583
Blacktown (NSW),2015-12-19 19:00:00 +1000,24.64,28.26,26.6,0.509
Blacktown (NSW),2015-12-19 20:00:00 +1000,1.68,25.88,24.5,0.042
Blacktown (NSW),2015-12-19 21:00:00 +1000,0,23.69,23,
Blacktown (NSW),2015-12-19 22:00:00 +1000,0.02,21.73,20.2,
Blacktown (NSW),2015-12-19 23:00:00 +1000,0,29.12,20,
Blacktown (NSW),2015-12-20 00:00:00 +1000,0.03,19.98,18.5,
Blacktown (NSW),2015-12-20 01:00:00 +1000,0.12,19.15,16.9,
Blacktown (NSW),2015-12-20 02:00:00 +1000,0,18.03,16.8,
Blacktown (NSW),2015-12-20 03:00:00 +1000,0.02,18.1,16.3,
Blacktown (NSW),2015-12-20 04:00:00 +1000,0.23,17.6,16.5,
Blacktown (NSW),2015-12-20 05:00:00 +1000,0.07,17.07,16.5,0
Blacktown (NSW),2015-12-20 06:00:00 +1000,21.03,18.22,18.5,0.381
Blacktown (NSW),2015-12-20 07:00:00 +1000,100.91,25.87,21.3,2.151
Blacktown (NSW),2015-12-20 08:00:00 +1000,288.46,26.4,23.6,6.701
Blacktown (NSW),2015-12-20 09:00:00 +1000,486.12,30.53,27,10.596
Blacktown (NSW),2015-12-20 10:00:00 +1000,637.9,34.83,29.3,13.223
Blacktown (NSW),2015-12-20 11:00:00 +1000,720.75,38.21,32.6,14.488
Blacktown (NSW),2015-12-20 12:00:00 +1000,745.52,41.38,36.3,14.753
Blacktown (NSW),2015-12-20 13:00:00 +1000,752.14,43.52,38.9,14.656
Blacktown (NSW),2015-12-20 14:00:00 +1000,699.91,44.53,38.8,13.941
Blacktown (NSW),2015-12-20 15:00:00 +1000,587.55,43.31,39,12.228
Blacktown (NSW),2015-12-20 16:00:00 +1000,420.81,42.57,38.7,9.239
Blacktown (NSW),2015-12-20 17:00:00 +1000,219.35,41.91,38.2,5.249
Blacktown (NSW),2015-12-20 18:00:00 +1000,61.86,40.03,37.3,1.48
Blacktown (NSW),2015-12-20 19:00:00 +1000,20.04,37.44,35.8,0.335
Blacktown (NSW),2015-12-20 20:00:00 +1000,0.64,32.63,31.9,0.012
Blacktown (NSW),2015-12-20 21:00:00 +1000,0,30.34,29.6,
Blacktown (NSW),2015-12-20 22:00:00 +1000,0,29.66,29,
Blacktown (NSW),2015-12-20 23:00:00 +1000,0.54,17.73,28.2,
Blacktown (NSW),2015-12-21 00:00:00 +1000,0,27.98,27.7,
Blacktown (NSW),2015-12-21 01:00:00 +1000,0,28.37,27.5,
Blacktown (NSW),2015-12-21 02:00:00 +1000,0,28.22,28.1,
Blacktown (NSW),2015-12-21 03:00:00 +1000,0,28.38,27.8,
Blacktown (NSW),2015-12-21 04:00:00 +1000,0,27.67,25.3,
Blacktown (NSW),2015-12-21 05:00:00 +1000,0,27,24.1,0
Blacktown (NSW),2015-12-21 06:00:00 +1000,24.4,26.31,26.1,0.531
Blacktown (NSW),2015-12-21 07:00:00 +1000,98.7,28.3,26.9,2.149
Blacktown (NSW),2015-12-21 08:00:00 +1000,178.89,29.58,29.2,3.905
Blacktown (NSW),2015-12-21 09:00:00 +1000,357.75,31.35,29.8,7.61
Blacktown (NSW),2015-12-21 10:00:00 +1000,214.2,31.39,28.8,4.57
Blacktown (NSW),2015-12-21 11:00:00 +1000,268.5,29.66,27.8,5.779
Blacktown (NSW),2015-12-21 12:00:00 +1000,555.64,28.33,27.1,11.402
Blacktown (NSW),2015-12-21 13:00:00 +1000,434.39,26.94,23.5,9.051
Blacktown (NSW),2015-12-21 14:00:00 +1000,151.53,24.11,22.1,3.174
Blacktown (NSW),2015-12-21 15:00:00 +1000,87.38,21.93,20.3,1.779
Blacktown (NSW),2015-12-21 16:00:00 +1000,50.15,19.4,19.2,0.946
Blacktown (NSW),2015-12-21 17:00:00 +1000,31.62,18.95,18.9,0.575
Blacktown (NSW),2015-12-21 18:00:00 +1000,14.19,18.55,18.5,0.23
Blacktown (NSW),2015-12-21 19:00:00 +1000,0.67,18.16,18,0
Blacktown (NSW),2015-12-21 20:00:00 +1000,0.01,17.74,17.6,0
Blacktown (NSW),2015-12-21 21:00:00 +1000,0.01,17.64,17.4,
Blacktown (NSW),2015-12-21 22:00:00 +1000,0,17.8,17.1,
Blacktown (NSW),2015-12-21 23:00:00 +1000,0,17.32,16.8,
Blacktown (NSW),2015-12-22 00:00:00 +1000,0,17.44,16.4,
Blacktown (NSW),2015-12-22 01:00:00 +1000,0,17.05,16.5,
Blacktown (NSW),2015-12-22 02:00:00 +1000,0.01,17.04,16.6,
Blacktown (NSW),2015-12-22 03:00:00 +1000,0.02,17.39,16.5,
Blacktown (NSW),2015-12-22 04:00:00 +1000,0,16.98,16.4,
Blacktown (NSW),2015-12-22 05:00:00 +1000,0,17.14,16.5,
Blacktown (NSW),2015-12-22 06:00:00 +1000,1.88,17.08,16.6,0.032
Blacktown (NSW),2015-12-22 07:00:00 +1000,18.75,17.11,15.9,0.342
Blacktown (NSW),2015-12-22 08:00:00 +1000,58.19,16.76,15.9,1.188
Blacktown (NSW),2015-12-22 09:00:00 +1000,63.89,16.37,16,1.255
Blacktown (NSW),2015-12-22 10:00:00 +1000,91.39,17.11,16.5,1.849
Blacktown (NSW),2015-12-22 11:00:00 +1000,60.93,17.48,16.8,1.149
Blacktown (NSW),2015-12-22 12:00:00 +1000,47.68,17.77,17.2,0.863
Blacktown (NSW),2015-12-22 13:00:00 +1000,67.97,18.29,17.4,1.3
Blacktown (NSW),2015-12-22 14:00:00 +1000,34.99,18.17,17.6,0.609
Blacktown (NSW),2015-12-22 15:00:00 +1000,42.09,17.88,17.6,0.774
Blacktown (NSW),2015-12-22 16:00:00 +1000,64.94,17.66,16.7,1.288
Blacktown (NSW),2015-12-22 17:00:00 +1000,44.57,17.2,17,0.865
Blacktown (NSW),2015-12-22 18:00:00 +1000,20.67,17.06,17.2,0.361
Blacktown (NSW),2015-12-22 19:00:00 +1000,7.79,17.28,17.1,0.125
Blacktown (NSW),2015-12-22 20:00:00 +1000,0.05,17.27,17,0
Blacktown (NSW),2015-12-22 21:00:00 +1000,0,17.53,17,
Blacktown (NSW),2015-12-22 22:00:00 +1000,0.06,17.59,17.1,
Blacktown (NSW),2015-12-22 23:00:00 +1000,0.02,16.31,17,
Blacktown (NSW),2015-12-23 00:00:00 +1000,0.01,17,17.2,
Blacktown (NSW),2015-12-23 01:00:00 +1000,0.01,17.03,17.1,
Blacktown (NSW),2015-12-23 02:00:00 +1000,0,17.25,17.1,
Blacktown (NSW),2015-12-23 03:00:00 +1000,0,17.28,17.1,
Blacktown (NSW),2015-12-23 04:00:00 +1000,0.01,16.84,16.3,
Blacktown (NSW),2015-12-23 05:00:00 +1000,0.01,16.55,16.1,0
Blacktown (NSW),2015-12-23 06:00:00 +1000,25.37,17.3,17.3,0.574
Blacktown (NSW),2015-12-23 07:00:00 +1000,89.16,19.3,19.4,1.925
Blacktown (NSW),2015-12-23 08:00:00 +1000,273.1,21.62,21.1,6.1
Blacktown (NSW),2015-12-23 09:00:00 +1000,410.93,22.75,21.6,8.907
Blacktown (NSW),2015-12-23 10:00:00 +1000,126.15,21.79,21.4,2.673
Blacktown (NSW),2015-12-23 11:00:00 +1000,185.31,22.1,21.1,3.979
Blacktown (NSW),2015-12-23 12:00:00 +1000,207.27,21.03,19.2,4.451
Blacktown (NSW),2015-12-23 13:00:00 +1000,251.05,21.36,21.7,5.341
Blacktown (NSW),2015-12-23 14:00:00 +1000,454.94,25.74,21.5,9.636
Blacktown (NSW),2015-12-23 15:00:00 +1000,260.78,24.24,22.1,5.696
Blacktown (NSW),2015-12-23 16:00:00 +1000,206.72,23.56,21.5,4.502
Blacktown (NSW),2015-12-23 17:00:00 +1000,128.27,22.88,21.9,2.791
Blacktown (NSW),2015-12-23 18:00:00 +1000,70.8,23.1,20.9,1.62
Blacktown (NSW),2015-12-23 19:00:00 +1000,25.06,21.3,20.1,0.482
Blacktown (NSW),2015-12-23 20:00:00 +1000,0.92,19.78,19.5,0.02
Blacktown (NSW),2015-12-23 21:00:00 +1000,0,19.03,19.2,
Blacktown (NSW),2015-12-23 22:00:00 +1000,0,17.88,18.1,
Blacktown (NSW),2015-12-23 23:00:00 +1000,0,18.02,16.5,
Blacktown (NSW),2015-12-24 00:00:00 +1000,0.26,17,16.1,
Blacktown (NSW),2015-12-24 01:00:00 +1000,0.02,16.48,15.4,
Blacktown (NSW),2015-12-24 02:00:00 +1000,0.02,15.48,15,
Blacktown (NSW),2015-12-24 03:00:00 +1000,0.01,15.11,14.6,
Blacktown (NSW),2015-12-24 04:00:00 +1000,0,14.38,15.4,
Blacktown (NSW),2015-12-24 05:00:00 +1000,0.02,14.48,16.2,0
Blacktown (NSW),2015-12-24 06:00:00 +1000,19.53,15.9,17.6,0.355
Blacktown (NSW),2015-12-24 07:00:00 +1000,94.88,22.63,20,2.065
Blacktown (NSW),2015-12-24 08:00:00 +1000,287.86,22.04,21.3,6.523
Blacktown (NSW),2015-12-24 09:00:00 +1000,326.03,23.91,20.9,7.06
Blacktown (NSW),2015-12-24 10:00:00 +1000,208.54,23.45,22.7,4.555
Blacktown (NSW),2015-12-24 11:00:00 +1000,295.98,24.87,23.3,6.294
Blacktown (NSW),2015-12-24 12:00:00 +1000,662.56,26.06,23.9,13.032
Blacktown (NSW),2015-12-24 13:00:00 +1000,804.31,25.97,23.4,16.058
Blacktown (NSW),2015-12-24 14:00:00 +1000,700.4,27.63,23.6,14.279
Blacktown (NSW),2015-12-24 15:00:00 +1000,468.49,25.93,24.1,9.895
Blacktown (NSW),2015-12-24 16:00:00 +1000,388.06,26.7,22.4,8.489
Blacktown (NSW),2015-12-24 17:00:00 +1000,197.01,25.59,22.9,4.585
Blacktown (NSW),2015-12-24 18:00:00 +1000,86.2,24.54,21.1,2.064
Blacktown (NSW),2015-12-24 19:00:00 +1000,34.21,23.4,20.2,0.737
Blacktown (NSW),2015-12-24 20:00:00 +1000,1.33,20.56,19.6,0.028
Blacktown (NSW),2015-12-24 21:00:00 +1000,0,19.47,18.5,
Blacktown (NSW),2015-12-24 22:00:00 +1000,0,18.67,17.8,
Blacktown (NSW),2015-12-24 23:00:00 +1000,0.25,20.48,16.5,
Blacktown (NSW),2015-12-25 00:00:00 +1000,0.07,17.73,17.2,
Blacktown (NSW),2015-12-25 01:00:00 +1000,0.02,17.99,15.9,
Blacktown (NSW),2015-12-25 02:00:00 +1000,0,18.14,15.9,
Blacktown (NSW),2015-12-25 03:00:00 +1000,0,16.19,14.8,
Blacktown (NSW),2015-12-25 04:00:00 +1000,0,14.59,14.6,
Blacktown (NSW),2015-12-25 05:00:00 +1000,0.01,14.4,14.1,0
Blacktown (NSW),2015-12-25 06:00:00 +1000,18.56,16.48,17.1,0.337
Blacktown (NSW),2015-12-25 07:00:00 +1000,92.61,26.54,19.5,2.118
Blacktown (NSW),2015-12-25 08:00:00 +1000,291.66,25.28,21.6,6.825
Blacktown (NSW),2015-12-25 09:00:00 +1000,396.26,27.93,22.9,8.615
Blacktown (NSW),2015-12-25 10:00:00 +1000,171.45,24.85,21,3.663
Blacktown (NSW),2015-12-25 11:00:00 +1000,120.45,22.21,21.2,2.605
Blacktown (NSW),2015-12-25 12:00:00 +1000,391.37,26.93,23.2,8.105
Blacktown (NSW),2015-12-25 13:00:00 +1000,524.94,31.43,24.2,10.565
Blacktown (NSW),2015-12-25 14:00:00 +1000,355.21,28.47,24,7.613
Blacktown (NSW),2015-12-25 15:00:00 +1000,223.97,27.1,23.7,4.793
Blacktown (NSW),2015-12-25 16:00:00 +1000,326.09,27.36,24.7,7.174
Blacktown (NSW),2015-12-25 17:00:00 +1000,220.54,27.4,23.6,5.149
Blacktown (NSW),2015-12-25 18:00:00 +1000,66.24,25.84,22.7,1.542
Blacktown (NSW),2015-12-25 19:00:00 +1000,37.7,23.63,21,0.819
Blacktown (NSW),2015-12-25 20:00:00 +1000,1.72,21,19.8,0.027
Blacktown (NSW),2015-12-25 21:00:00 +1000,0.45,20.48,19.7,
Blacktown (NSW),2015-12-25 22:00:00 +1000,0.18,19.92,18.8,
Blacktown (NSW),2015-12-25 23:00:00 +1000,0.01,21.79,18.9,
Blacktown (NSW),2015-12-26 00:00:00 +1000,0.04,20.34,19.3,
Blacktown (NSW),2015-12-26 01:00:00 +1000,0.04,19.87,18.5,
Blacktown (NSW),2015-12-26 02:00:00 +1000,0.38,19.44,18.2,
Blacktown (NSW),2015-12-26 03:00:00 +1000,0.75,19.32,18.1,
Blacktown (NSW),2015-12-26 04:00:00 +1000,0.7,18.16,16.9,
Blacktown (NSW),2015-12-26 05:00:00 +1000,0.31,17.24,16.3,0
Blacktown (NSW),2015-12-26 06:00:00 +1000,18.26,18.01,17.6,0.345
Blacktown (NSW),2015-12-26 07:00:00 +1000,88.52,22.89,19.3,2.001
Blacktown (NSW),2015-12-26 08:00:00 +1000,199.53,24.28,20.2,4.42
Blacktown (NSW),2015-12-26 09:00:00 +1000,469.77,26.96,23.6,10.178
Blacktown (NSW),2015-12-26 10:00:00 +1000,654.11,31.4,26.5,13.564
Blacktown (NSW),2015-12-26 11:00:00 +1000,705.04,33.62,28.1,14.3
Blacktown (NSW),2015-12-26 12:00:00 +1000,582.68,34.43,28.5,12.118
Blacktown (NSW),2015-12-26 13:00:00 +1000,396.56,33.42,25.2,8.476
Blacktown (NSW),2015-12-26 14:00:00 +1000,130.44,27.39,24.4,2.75
Blacktown (NSW),2015-12-26 15:00:00 +1000,125.23,26.39,24.3,2.643
Blacktown (NSW),2015-12-26 16:00:00 +1000,118.68,26.28,24.6,2.557
Blacktown (NSW),2015-12-26 17:00:00 +1000,57.34,24.82,22.7,1.197
Blacktown (NSW),2015-12-26 18:00:00 +1000,92.77,25.26,24.1,2.087
Blacktown (NSW),2015-12-26 19:00:00 +1000,29.59,25.75,23.8,0.588
Blacktown (NSW),2015-12-26 20:00:00 +1000,2.1,23.91,23.2,0.08
